transaction_id,timestamp,customer_name,city,product,category,quantity,unit_price_eur,payment_method,satisfaction_score,returned
232,2026-02-11 22:04:11,Angie Alessandone,Köln,USB-Hub,Zubehör,1,842.2,Barzahlung,4,Nein
233,2026-02-04 10:23:04,Hermina Tellwright,Berlin,USB-Hub,Zubehör,1,791.56,Barzahlung,2,Nein
234,2026-04-30 13:44:41,Brod Haslegrave,Stuttgart,Smartphone,Zubehör,7,1026.78,Banküberweisung,1,Nein
235,2026-01-20 10:31:36,Rollin Crowson,Berlin,Maus,Zubehör,8,335.88,Kreditkarte,5,Nein
236,2026-02-07 21:23:59,Regen Mancer,Stuttgart,Laptop,Electronics,2,486,Banküberweisung,3,Nein
237,2025-08-13 8:07:39,Ramona Redhouse,Leipzig,Kopfhörer,Electronics,7,170.15,PayPal,1,Nein
238,2026-01-04 2:07:03,Jobi Bernardt,Köln,Tastatur,Electronics,10,1051.97,Banküberweisung,5,Nein
239,2026-02-06 18:28:57,Nicki Hawley,München,Monitor,Electronics,6,1187.8,Kreditkarte,2,Nein
240,2025-08-01 3:35:56,Gabriello Plumbley,Hamburg,Tastatur,Electronics,5,459.57,PayPal,3,Nein
241,2025-08-23 15:25:26,Denys Allsop,Hamburg,Tastatur,Electronics,7,72.07,Banküberweisung,2,Nein
242,2025-10-11 13:12:48,Connie Melling,Frankfurt,Webcam,Electronics,4,119.84,Kreditkarte,2,Ja
243,2025-12-20 3:43:21,Shane Tow,Berlin,USB-Hub,Electronics,2,955.73,Banküberweisung,4,Nein
244,2025-08-20 5:17:46,Jimmie Huie,München,Monitor,Zubehör,1,158.58,Barzahlung,1,Nein
245,2025-08-31 11:54:54,Livy Munkley,Hamburg,Smartphone,Zubehör,9,206.28,PayPal,2,Nein
246,2025-11-21 1:40:56,Gerti Cordoba,Frankfurt,Smartphone,Electronics,10,626.59,PayPal,1,Ja
247,2025-11-11 4:46:14,Gianni Hay,München,Maus,Zubehör,10,480,PayPal,4,Nein
248,2025-09-03 21:31:43,Geoff Hawley,Stuttgart,USB-Hub,Electronics,1,778.55,Barzahlung,5,Ja
249,2026-01-22 22:58:30,Kristoforo Pearlman,Düsseldorf,Monitor,Electronics,4,1055.8,PayPal,2,Nein
250,2026-03-21 21:41:42,Darcie Pyke,Frankfurt,Tastatur,Zubehör,3,452.16,Banküberweisung,3,Nein
251,2025-11-18 18:19:18,Hershel McGilvra,Düsseldorf,USB-Hub,Zubehör,2,328.99,Banküberweisung,2,Nein
252,2026-02-16 1:23:55,Amalee Milsap,Düsseldorf,Maus,Zubehör,9,925.91,Kreditkarte,3,Nein
253,2026-03-30 22:31:04,Madison Glenn,Berlin,Maus,Zubehör,9,185.65,Banküberweisung,3,Nein
254,2026-03-24 17:46:26,Ag Ennals,München,Laptop,Electronics,3,1165.69,Barzahlung,5,Nein
255,2025-08-29 22:18:20,Artemis Josskoviz,Düsseldorf,Laptop,Electronics,6,525.98,PayPal,4,Nein
256,2025-09-18 5:55:52,Deonne Rand,Leipzig,Smartphone,Electronics,5,679.24,PayPal,3,Nein
257,2025-08-20 19:42:32,Virgie Whaymand,Berlin,Monitor,Electronics,6,1174.16,PayPal,5,Nein
258,2026-02-13 5:07:21,Hana Genery,Frankfurt,Laptop,Electronics,6,1078.12,Kreditkarte,3,Nein
259,2025-11-13 10:25:54,Theressa Kidds,Leipzig,Monitor,Electronics,1,549.24,PayPal,3,Nein
260,2026-01-21 22:42:19,Alexio Wildbore,Hamburg,Tastatur,Electronics,6,904.71,Barzahlung,2,Nein
261,2025-09-30 4:17:00,Reece Faragan,Stuttgart,Webcam,Electronics,3,960.88,PayPal,4,Nein
262,2025-08-18 1:24:28,Fergus Urquhart,Hamburg,Smartphone,Zubehör,8,863.75,Barzahlung,3,Nein
263,2026-01-22 8:45:27,Boot Giorgielli,Leipzig,USB-Hub,Zubehör,7,666.58,Kreditkarte,4,Nein
264,2026-01-21 17:26:40,Tommi Curwen,Hamburg,USB-Hub,Zubehör,7,334.5,PayPal,3,Ja
265,2025-08-20 14:14:05,Nelie Ormrod,Stuttgart,Laptop,Electronics,7,1153.5,PayPal,5,Ja
266,2025-12-19 8:15:24,Stafani Orknay,Frankfurt,Maus,Electronics,2,731.01,Banküberweisung,2,Nein
267,2026-01-18 18:32:09,Fair Lovatt,Köln,Kopfhörer,Electronics,5,175.69,PayPal,2,Nein
268,2026-04-11 8:19:37,Stanley Alcide,Stuttgart,Laptop,Electronics,9,337.58,Banküberweisung,4,Nein
269,2025-11-13 19:08:16,Kaye Wadge,Köln,Maus,Zubehör,1,181.15,Banküberweisung,3,Nein
270,2026-03-16 18:11:22,Clement Defont,Köln,Tastatur,Zubehör,6,508.61,Banküberweisung,2,Nein
271,2026-02-23 16:59:03,Dur Fullick,Frankfurt,Tastatur,Zubehör,6,107.7,Kreditkarte,5,Nein
272,2026-03-15 11:20:31,Eyde Grayham,Stuttgart,Monitor,Electronics,4,715.62,PayPal,5,Nein
273,2025-10-20 20:25:25,Cordey Week,Stuttgart,Tastatur,Electronics,7,365.43,Kreditkarte,3,Nein
274,2026-04-03 3:50:40,Dollie Kennaird,Stuttgart,Monitor,Zubehör,7,904.09,PayPal,3,Ja
275,2026-03-18 1:58:10,Lil Gauden,Hamburg,Tastatur,Electronics,10,307.61,Barzahlung,4,Nein
276,2025-12-24 16:32:25,Oneida Schuh,Köln,Monitor,Electronics,8,283.77,PayPal,2,Ja
277,2025-06-30 6:25:54,Viviyan Clubbe,Düsseldorf,Tastatur,Zubehör,2,0,PayPal,5,Nein
278,2026-01-27 17:16:56,Jeremie Ellison,Berlin,Laptop,Zubehör,8,91.65,Kreditkarte,1,Ja
279,2025-12-30 21:47:41,Rebecka Gerish,Frankfurt,Laptop,Zubehör,2,323.09,Banküberweisung,2,Nein
280,2025-07-26 6:39:11,Kelcey Ingreda,Frankfurt,Kopfhörer,Zubehör,2,765.52,Kreditkarte,1,Ja
281,2026-04-06 23:18:11,Sibilla Winterscale,Hamburg,USB-Hub,Electronics,1,776.38,Barzahlung,3,Nein
282,2026-04-25 22:34:33,Fiona Atherton,Frankfurt,Webcam,Zubehör,2,930.46,Kreditkarte,2,Nein
283,2025-08-20 12:59:49,Gordan Welland,Köln,Laptop,Electronics,6,449.22,Barzahlung,5,Nein
284,2026-05-10 12:28:39,Sancho Oosthout de Vree,Berlin,Webcam,Electronics,3,732.92,Banküberweisung,5,Nein
285,2026-03-24 13:14:20,Rodrick Grigore,München,USB-Hub,Electronics,5,1025.66,PayPal,3,Nein
286,2026-03-25 13:19:31,Temp Pilbeam,Frankfurt,Maus,Zubehör,10,967.74,Banküberweisung,2,Nein
287,2026-03-12 17:32:11,Brigid Goullee,Düsseldorf,USB-Hub,Zubehör,4,225.66,Kreditkarte,2,Nein
288,2025-10-18 6:57:12,Harriette de Savery,München,Webcam,Electronics,7,953.39,Banküberweisung,2,Nein
289,2026-01-06 6:57:45,Ceil Deans,Leipzig,Laptop,Electronics,3,1013.79,Kreditkarte,3,Nein
290,2025-06-06 5:52:00,Veronike Fassan,Leipzig,USB-Hub,Electronics,9,549.58,PayPal,3,Nein
291,2026-01-29 2:58:58,Vittoria Hansell,Hamburg,Maus,Zubehör,10,602.1,Kreditkarte,2,Nein
292,2025-11-14 17:56:37,Desmond Zorzin,Leipzig,Tastatur,Zubehör,7,256.53,PayPal,5,Ja
293,2026-02-14 16:04:25,Eddy Risman,Stuttgart,Maus,Electronics,9,493.43,Banküberweisung,5,Nein
294,2026-04-15 12:48:18,Clim Hynson,Köln,Webcam,Zubehör,9,1016.64,Kreditkarte,4,Nein
295,2026-05-10 3:39:14,Krissie Haddacks,München,USB-Hub,Zubehör,9,659.71,PayPal,3,Nein
296,2025-12-29 22:13:51,Dennison Tugwell,München,Maus,Zubehör,10,803.52,PayPal,5,Ja
297,2025-08-07 3:51:00,Lewes Sabben,Berlin,Kopfhörer,Zubehör,1,824.4,PayPal,4,Nein
298,2025-11-10 9:22:37,Artie Pavlitschek,Leipzig,Tastatur,Electronics,1,941.62,Barzahlung,4,Nein
299,2025-08-17 10:45:23,Sarine Pentecost,Düsseldorf,Webcam,Electronics,6,724.01,Kreditkarte,1,Nein
300,2026-03-05 1:06:09,Adler Westnage,Leipzig,Monitor,Zubehör,10,699.28,Kreditkarte,5,Nein
301,2026-04-11 22:28:33,Israel Lorenzetti,Köln,Webcam,Zubehör,6,969.69,PayPal,5,Nein
302,2026-04-27 10:55:10,Dyana Bloodworth,Köln,USB-Hub,Zubehör,2,1144.13,Barzahlung,5,Ja
303,2026-03-06 21:58:24,Kamilah Abells,Düsseldorf,Laptop,Electronics,1,866.49,PayPal,4,Nein
304,2026-05-19 3:41:54,Cristobal Muddle,Berlin,Maus,Zubehör,10,845.2,PayPal,5,Nein
305,2025-09-29 13:05:12,Kaila Gilks,München,Webcam,Electronics,3,347.47,PayPal,1,Nein
306,2026-05-26 18:00:01,Hortensia Bryan,München,Tastatur,Zubehör,9,954.91,PayPal,5,Nein
307,2026-04-19 18:27:32,Frasquito Whitehorne,Frankfurt,USB-Hub,Zubehör,4,592.66,Banküberweisung,3,Ja
308,2026-03-29 11:48:07,Milissent Zarfati,Düsseldorf,Webcam,Electronics,5,30.5,PayPal,3,Nein
309,2026-02-13 6:39:17,Leona Kernan,Berlin,Maus,Electronics,6,1151.61,Barzahlung,2,Nein
310,2026-03-01 3:43:01,Garner Alleburton,Hamburg,Webcam,Electronics,10,956.71,Barzahlung,5,Nein
311,2026-01-13 22:53:42,Krisha Pendall,Düsseldorf,USB-Hub,Electronics,2,919.21,Barzahlung,5,Ja
312,2026-03-24 20:30:39,Reese Parslow,Frankfurt,Laptop,Zubehör,7,77.42,Banküberweisung,4,Ja
313,2026-05-24 16:25:10,Ernesta Domengue,Hamburg,Monitor,Electronics,2,754.51,Banküberweisung,4,Ja
314,2025-10-03 4:02:53,Titus Mitchiner,Leipzig,Smartphone,Electronics,2,441.25,PayPal,4,Nein
315,2026-04-07 16:51:02,Wenonah Buttfield,Düsseldorf,Tastatur,Zubehör,4,312.29,Barzahlung,4,Nein
316,2025-12-21 4:31:50,Clarinda Alpes,Stuttgart,Maus,Zubehör,9,1153.57,Banküberweisung,1,Ja
317,2026-06-01 6:22:29,Gustav Jowling,Köln,USB-Hub,Electronics,6,1039.88,Kreditkarte,2,Nein
318,2026-01-02 15:17:48,Eugen Scherme,Hamburg,Webcam,Electronics,10,472.38,Banküberweisung,2,Nein
319,2025-11-06 1:36:30,Vevay Meese,Frankfurt,USB-Hub,Zubehör,4,1175.91,Banküberweisung,4,Nein
320,2025-11-13 0:18:18,Bentlee Senner,Leipzig,Monitor,Electronics,6,500.01,Banküberweisung,1,Nein
321,2025-12-31 1:38:09,Tate Coldham,Stuttgart,Laptop,Electronics,1,525.79,Kreditkarte,3,Ja
322,2026-02-26 0:32:04,Kathrine Bracken,Stuttgart,Monitor,Zubehör,1,1120,Banküberweisung,4,Ja
323,2025-10-30 21:46:17,Rhea Althorp,München,Tastatur,Electronics,7,435.01,PayPal,1,Ja
324,2026-02-17 13:06:36,Pepita Found,Hamburg,Webcam,Zubehör,7,566.06,Kreditkarte,3,Nein
325,2025-07-07 6:19:00,Ferne Bezarra,Stuttgart,Kopfhörer,Zubehör,7,933.62,Kreditkarte,5,Nein
326,2025-10-30 12:27:38,Rance Isgar,München,Tastatur,Electronics,4,698.42,PayPal,2,Nein
327,2026-01-08 5:51:13,Adriaens Broadfoot,München,Monitor,Zubehör,1,373.81,Kreditkarte,4,Nein
328,2026-03-24 3:52:57,Oby Bradnum,Köln,Laptop,Zubehör,7,948.97,Barzahlung,4,Ja
329,2025-12-07 10:29:39,Briant Luis,Leipzig,Maus,Zubehör,5,606.74,Barzahlung,1,Ja
330,2025-07-26 21:56:54,Hettie Stanford,Düsseldorf,Smartphone,Zubehör,5,236.77,PayPal,1,Nein
331,2026-01-22 8:53:49,Domeniga Paolone,Hamburg,Kopfhörer,Electronics,7,612.64,Kreditkarte,3,Nein
332,2026-05-08 18:30:39,Leroy Sterrie,Düsseldorf,Tastatur,Zubehör,5,442.62,PayPal,2,Nein
333,2026-05-12 7:31:27,Benyamin Ayars,Hamburg,Kopfhörer,Zubehör,4,154.61,Kreditkarte,2,Nein
334,2025-07-11 2:11:26,Gonzales Longshaw,Stuttgart,Tastatur,Zubehör,2,1105.51,Kreditkarte,3,Nein
335,2025-12-10 18:06:50,Peyter Rottery,Köln,Monitor,Electronics,3,1048.19,PayPal,2,Nein
336,2026-04-24 22:19:08,Knox Hargey,Köln,Kopfhörer,Zubehör,6,856.07,Banküberweisung,4,Nein
337,2025-10-21 14:34:54,Rouvin Bellow,München,Kopfhörer,Zubehör,4,816.97,PayPal,5,Ja
338,2026-04-23 5:08:49,Joete MacCarrane,Hamburg,Kopfhörer,Electronics,10,531.2,PayPal,1,Nein
339,2026-03-23 13:08:39,Elisha Smitheram,Düsseldorf,Maus,Electronics,10,1171.15,Kreditkarte,2,Nein
340,2025-07-13 20:38:17,Geordie Hessentaler,Berlin,Laptop,Electronics,2,231.64,PayPal,3,Ja
341,2025-08-03 11:47:32,Dirk Feldmus,Düsseldorf,Monitor,Zubehör,4,950.55,Kreditkarte,1,Nein
342,2025-11-02 12:55:24,Livy Reford,Köln,Laptop,Zubehör,6,1137.01,Kreditkarte,1,Ja
343,2025-12-17 2:57:17,Daniel Osant,Köln,Monitor,Zubehör,7,43.69,Banküberweisung,3,Nein
344,2025-08-14 14:59:05,Allyn Walklate,Hamburg,Webcam,Electronics,7,53.34,Banküberweisung,5,Nein
345,2025-08-31 11:10:34,Sallyanne Simeon,Düsseldorf,Laptop,Electronics,9,1091.13,PayPal,5,Ja
346,2026-04-27 11:02:21,Ebeneser Christophle,Hamburg,Smartphone,Zubehör,4,1171.16,PayPal,1,Ja
347,2025-10-10 3:01:09,Arlan Loosley,Frankfurt,Smartphone,Zubehör,5,835.65,Banküberweisung,5,Nein
348,2025-06-16 21:29:51,Pall Gurney,Berlin,Smartphone,Zubehör,2,595.32,Barzahlung,2,Nein
349,2026-02-10 20:52:14,Anna-diana Buckland,Hamburg,Laptop,Zubehör,6,132.96,PayPal,1,Nein
350,2026-01-12 19:06:38,Malory Bath,Hamburg,Laptop,Electronics,1,636.75,Kreditkarte,3,Nein
351,2026-04-25 12:39:52,Denis Catonne,Düsseldorf,USB-Hub,Zubehör,7,890.73,Kreditkarte,2,Nein
352,2025-10-03 10:12:02,Fayina Colleck,Hamburg,Laptop,Zubehör,2,79.74,Kreditkarte,4,Nein
353,2026-02-02 21:14:54,Hyacinthia Folbig,Düsseldorf,Webcam,Zubehör,1,1169.9,PayPal,3,Ja
354,2025-06-05 20:23:04,Jobi Gallop,Frankfurt,Smartphone,Electronics,2,827.36,Banküberweisung,3,Nein
355,2026-03-28 9:21:35,Riane Primak,Berlin,Webcam,Zubehör,4,664.97,PayPal,2,Nein
356,2025-10-31 1:57:30,Bobine Jankin,München,Tastatur,Electronics,5,384.42,PayPal,3,Nein
357,2025-08-26 23:49:13,Bibbie Sibbson,Hamburg,Tastatur,Electronics,8,1152.7,PayPal,4,Nein
358,2025-09-23 22:17:49,Ardine Du Hamel,Frankfurt,Monitor,Electronics,1,755.93,Barzahlung,4,Ja
359,2025-07-26 12:43:00,Northrop Harniman,München,Maus,Zubehör,9,693.83,Banküberweisung,5,Nein
360,2025-12-12 9:50:57,Tyler Bradick,Köln,Maus,Electronics,2,935.55,Banküberweisung,4,Nein
361,2025-10-13 1:29:13,Dean Durbann,Leipzig,Webcam,Zubehör,7,487.15,Kreditkarte,1,Nein
362,2025-06-10 15:21:18,Hamnet Coggings,Köln,Monitor,Electronics,5,1169.69,PayPal,3,Nein
363,2025-12-03 16:13:24,Penny Dammarell,Hamburg,Tastatur,Zubehör,9,990.42,Kreditkarte,1,Ja
364,2025-08-07 15:00:28,Rodolphe Maxwale,Hamburg,Maus,Electronics,5,517.67,Kreditkarte,3,Nein
365,2025-10-11 17:29:16,Ephraim Kovacs,Köln,Maus,Zubehör,7,176.62,PayPal,2,Nein
366,2026-02-11 0:47:37,Fabien Simcoe,Berlin,USB-Hub,Zubehör,2,774.87,Banküberweisung,1,Nein
367,2025-11-23 16:14:14,Lazarus Foss,Düsseldorf,Kopfhörer,Electronics,9,761.25,Barzahlung,2,Nein
368,2026-01-28 19:24:25,Zondra Cracie,Frankfurt,Laptop,Zubehör,2,65.11,PayPal,2,Nein
369,2025-11-17 3:49:52,Ariana Dymick,Berlin,Laptop,Zubehör,4,379.25,PayPal,3,Ja
370,2025-07-04 21:35:14,Chad Brea,Stuttgart,Laptop,Zubehör,2,429.99,PayPal,4,Nein
371,2025-10-13 20:38:22,Silvanus Cossons,Leipzig,Smartphone,Zubehör,7,496.55,Banküberweisung,3,Nein
372,2025-11-02 22:31:51,Rebeca Scemp,Köln,Tastatur,Electronics,4,39.05,Kreditkarte,5,Nein
373,2026-03-27 20:39:37,Laurence McClarence,Düsseldorf,Maus,Zubehör,4,322.46,Banküberweisung,1,Nein
374,2025-06-19 11:26:30,Marietta Kimble,Berlin,Smartphone,Zubehör,4,290.99,Banküberweisung,2,Nein
375,2025-10-19 7:21:37,Nanine Trowsdale,Berlin,Kopfhörer,Electronics,2,168.99,Kreditkarte,1,Ja
376,2026-01-06 12:54:07,Jordain Rookeby,Köln,Tastatur,Zubehör,9,241.91,PayPal,1,Nein
377,2026-05-02 8:26:12,Ronalda Robbe,Berlin,Kopfhörer,Electronics,5,824.54,PayPal,3,Nein
378,2026-02-03 0:19:52,Kristo Buxcey,Köln,Laptop,Zubehör,6,1063.73,Kreditkarte,4,Ja
379,2025-09-28 13:27:25,Finley Addyman,Stuttgart,Laptop,Zubehör,10,445.72,Banküberweisung,2,Nein
380,2026-04-17 17:24:11,Erminie Kiezler,Düsseldorf,Laptop,Electronics,9,905.69,Barzahlung,1,Ja
381,2025-06-24 8:08:55,Emmeline Mulvany,Frankfurt,Laptop,Electronics,6,1145.66,Barzahlung,1,Nein
382,2025-11-15 16:26:35,Jerome Morilla,Frankfurt,USB-Hub,Zubehör,8,196.89,PayPal,4,Nein
383,2025-12-30 10:28:57,Noel Grindlay,München,Smartphone,Zubehör,10,865.41,Kreditkarte,4,Nein
384,2025-06-07 22:00:38,Lynea Cisco,München,Kopfhörer,Zubehör,10,1063.48,PayPal,5,Nein
385,2025-09-21 20:05:42,Dionis Scholtis,Düsseldorf,Smartphone,Electronics,7,187.83,Kreditkarte,4,Nein
386,2025-08-12 5:11:46,Davida Shaudfurth,Berlin,Kopfhörer,Electronics,8,505.04,Barzahlung,5,Nein
387,2025-12-15 21:25:40,Beverly Lorence,München,Laptop,Electronics,3,94.18,Barzahlung,3,Nein
388,2026-03-19 20:25:07,Vittoria Aylmore,Frankfurt,Laptop,Electronics,3,694.17,Barzahlung,5,Nein
389,2026-04-23 5:10:08,Lorelei Anderer,Köln,USB-Hub,Zubehör,4,575.74,Kreditkarte,5,Nein
390,2026-04-13 7:57:03,Hadleigh Stone Fewings,Stuttgart,USB-Hub,Electronics,6,1134.45,Kreditkarte,1,Nein
391,2026-04-12 14:23:12,Bryana Hames,Düsseldorf,Tastatur,Electronics,10,950.4,Kreditkarte,2,Nein
392,2025-11-16 18:40:30,Imelda Atwel,München,Maus,Electronics,7,599.47,Kreditkarte,3,Nein
393,2025-06-12 0:47:46,Blaire de la Tremoille,Stuttgart,Laptop,Electronics,2,1077.59,Kreditkarte,4,Nein
394,2026-05-08 13:39:03,Melisse Middlemiss,München,Kopfhörer,Electronics,5,611.87,PayPal,4,Ja
395,2026-02-15 1:31:19,Aurora Farthin,Hamburg,Tastatur,Electronics,6,930.58,Kreditkarte,3,Nein
396,2026-03-27 20:57:33,Birgit Adao,München,Laptop,Zubehör,1,741.98,Barzahlung,3,Nein
397,2026-01-24 1:56:23,Rozelle Dingwall,Stuttgart,Monitor,Zubehör,7,521.74,PayPal,4,Ja
398,2025-11-22 23:12:20,Fidole O'Tierney,München,USB-Hub,Zubehör,9,960.71,Banküberweisung,2,Nein
399,2025-08-27 11:18:29,Nari Innes,Stuttgart,USB-Hub,Zubehör,8,313.21,PayPal,1,Nein
400,2025-07-21 17:12:07,Karrah Padula,Düsseldorf,Webcam,Zubehör,6,425.58,PayPal,5,Nein
401,2026-04-08 2:35:39,Ingeberg Lavalle,München,USB-Hub,Zubehör,1,1194.64,Kreditkarte,3,Nein
402,2026-01-31 11:09:18,Burt Southcombe,Leipzig,Laptop,Zubehör,6,837.7,Kreditkarte,1,Nein
403,2026-01-21 5:02:53,Aurelea Aaronson,Berlin,Smartphone,Zubehör,3,1197.36,PayPal,2,Nein
404,2025-08-21 14:01:36,Brock Muckart,Berlin,Laptop,Electronics,1,398.35,PayPal,4,Nein
405,2025-11-12 3:12:37,Leland McCormick,Stuttgart,Maus,Electronics,7,224.2,Banküberweisung,3,Nein
406,2025-10-21 7:33:36,Melosa Basset,Köln,Laptop,Zubehör,1,117.58,Banküberweisung,5,Nein
407,2026-02-06 3:16:31,Harper Amyes,Leipzig,Monitor,Electronics,6,378.92,Barzahlung,4,Ja
408,2025-09-19 23:04:46,Nathalie Reaman,Leipzig,Webcam,Zubehör,3,292.73,Kreditkarte,5,Nein
409,2026-05-28 1:17:56,Larine Lambell,Stuttgart,Monitor,Electronics,10,463.25,PayPal,1,Nein
410,2026-01-03 0:38:31,Helaine Durrington,Stuttgart,Kopfhörer,Zubehör,10,602.91,Barzahlung,5,Ja
411,2025-07-01 2:59:52,Hildagard Banting,Berlin,Monitor,Zubehör,5,448.06,Banküberweisung,2,Nein
412,2025-07-16 3:31:37,Vance Piaggia,Berlin,Maus,Electronics,3,1126.55,Barzahlung,4,Nein
413,2025-08-27 0:48:39,Doralynne Greatbank,Berlin,USB-Hub,Electronics,1,688.57,Banküberweisung,5,Nein
414,2025-06-11 13:53:10,Catarina Andrzejak,Köln,Monitor,Electronics,1,535.34,PayPal,5,Nein
415,2026-02-10 2:59:54,Gav Raden,Frankfurt,Tastatur,Zubehör,3,772.58,Kreditkarte,2,Nein
416,2025-10-22 4:37:39,Rosemarie Gillio,Stuttgart,Webcam,Electronics,3,582.2,Barzahlung,3,Nein
417,2025-09-25 8:59:39,Marys Tomasian,Frankfurt,Laptop,Zubehör,8,704.56,Banküberweisung,3,Nein
418,2026-04-12 18:47:28,Eleonora Arblaster,Hamburg,Kopfhörer,Electronics,7,1030.4,Banküberweisung,1,Nein
419,2026-04-06 11:39:39,Xylina Eke,Stuttgart,Laptop,Electronics,8,520.96,Banküberweisung,4,Nein
420,2026-01-22 6:25:31,Linnell Foyston,Berlin,Kopfhörer,Electronics,4,539.25,Banküberweisung,3,Ja
421,2026-01-06 20:45:41,Sayre Konig,Köln,Laptop,Zubehör,3,399.13,Kreditkarte,5,Ja
422,2026-05-14 1:06:53,Margot Brizland,Hamburg,Webcam,Zubehör,6,508.8,PayPal,1,Nein
423,2026-01-13 20:58:38,Harriott Harold,Stuttgart,Tastatur,Electronics,5,692.71,Barzahlung,1,Nein
424,2025-09-27 19:52:36,Cherish Constantine,München,USB-Hub,Electronics,10,1188.26,PayPal,3,Nein
425,2025-07-30 22:51:00,Dallis Gellett,München,Tastatur,Zubehör,5,141,Banküberweisung,2,Nein
426,2026-04-21 0:50:01,Willyt Aaronson,Frankfurt,Monitor,Zubehör,5,863.05,Barzahlung,1,Ja
427,2025-08-05 6:53:57,Jenny Tomaini,Frankfurt,Kopfhörer,Zubehör,4,995.09,PayPal,1,Nein
428,2026-02-19 11:44:44,Rois Sandwick,Düsseldorf,Kopfhörer,Electronics,7,991.63,Kreditkarte,1,Ja
429,2025-10-10 14:40:39,Christian Rotherforth,Hamburg,Tastatur,Zubehör,6,845.63,PayPal,5,Nein
430,2025-09-07 12:15:00,Lek Ballach,Leipzig,Maus,Zubehör,10,966.28,Barzahlung,4,Nein
431,2025-08-26 11:53:46,Christian Flexman,Leipzig,Maus,Zubehör,10,175.96,Banküberweisung,5,Nein
432,2025-08-29 14:50:44,Hurlee Fallon,Stuttgart,Monitor,Electronics,2,561.31,Barzahlung,4,Nein
433,2025-10-09 14:23:00,Harrie Genny,Hamburg,Laptop,Zubehör,2,795.38,PayPal,2,Nein
434,2025-11-15 3:11:38,Codi Hiscocks,Düsseldorf,Laptop,Zubehör,10,132.09,Kreditkarte,3,Nein
435,2026-01-11 11:50:01,Keely Withull,Köln,USB-Hub,Electronics,2,1072.36,Banküberweisung,5,Nein
436,2025-07-15 19:21:09,Austin Towson,Hamburg,Monitor,Zubehör,10,1115.93,Banküberweisung,3,Nein
437,2025-09-22 17:22:49,Blaine Iacobassi,Frankfurt,Smartphone,Zubehör,8,397.36,Barzahlung,5,Ja
438,2025-12-31 4:52:17,Giorgi Coopman,Düsseldorf,Laptop,Electronics,8,763.24,Barzahlung,5,Ja
439,2026-03-04 22:39:31,Bebe Prophet,Frankfurt,Smartphone,Electronics,7,252.35,Barzahlung,5,Nein
440,2025-06-10 20:51:04,Jayne Meletti,Hamburg,Kopfhörer,Zubehör,9,582.28,Barzahlung,5,Nein
441,2026-05-05 12:05:17,Osmond Tooker,Hamburg,Smartphone,Electronics,3,444.75,PayPal,4,Nein
442,2025-09-07 1:28:15,Cosme Richardes,Stuttgart,Webcam,Electronics,2,628.59,Kreditkarte,3,Nein
443,2026-03-12 5:14:25,Corbett Petrishchev,Köln,Kopfhörer,Electronics,4,502.17,PayPal,1,Nein
444,2025-08-06 18:08:32,Deerdre Titmarsh,München,Maus,Zubehör,5,491.75,Kreditkarte,4,Nein
445,2026-04-21 10:30:37,Dolores Mainz,Hamburg,Laptop,Zubehör,1,987.38,PayPal,2,Nein
446,2025-07-25 3:02:28,Marsiella Lacase,Düsseldorf,Maus,Electronics,2,1160.85,Kreditkarte,1,Nein
447,2025-07-08 18:39:15,Zorina Castles,München,Smartphone,Electronics,3,73.23,Barzahlung,4,Nein
448,2025-11-26 23:54:47,Tallou Herion,Leipzig,Smartphone,Electronics,5,900.74,Barzahlung,4,Nein
449,2025-11-25 21:40:47,Wright Brougham,Hamburg,Maus,Electronics,5,898.97,Banküberweisung,3,Ja
450,2025-08-23 18:52:26,Konstantine Shelborne,Köln,Webcam,Zubehör,8,1001.72,Barzahlung,3,Nein
451,2026-04-26 22:47:13,Phyllys Swindley,Leipzig,Monitor,Zubehör,3,1074.14,Barzahlung,3,Nein
452,2026-01-02 13:00:26,Ted Moar,München,Monitor,Zubehör,6,668.65,Barzahlung,1,Nein
453,2025-11-04 13:17:06,Tami Prestland,Leipzig,Kopfhörer,Electronics,9,931.87,Banküberweisung,1,Nein
454,2025-12-28 12:54:00,Rowney Leyband,Stuttgart,Tastatur,Electronics,1,471.43,Kreditkarte,5,Nein
455,2025-10-27 9:32:46,Marj Hardman,Stuttgart,Smartphone,Zubehör,9,1140.91,Kreditkarte,1,Nein
456,2025-11-04 20:01:34,Trixie Fairtlough,München,Webcam,Zubehör,9,722.72,Banküberweisung,5,Nein
457,2025-11-23 23:13:43,Taffy Talkington,Hamburg,Smartphone,Zubehör,7,984.39,Banküberweisung,4,Nein
458,2026-02-20 11:28:33,Claudie Spire,Leipzig,Tastatur,Electronics,2,732.34,Banküberweisung,1,Nein
459,2025-09-02 16:53:38,Lissy Turner,Düsseldorf,Monitor,Zubehör,5,595.84,Banküberweisung,1,Nein
460,2025-10-12 11:51:02,Clarke Conibeer,Berlin,Smartphone,Zubehör,2,547.61,PayPal,1,Ja
461,2025-11-29 8:27:46,Noll Robatham,Berlin,Smartphone,Electronics,6,1169.3,Barzahlung,1,Ja
462,2026-02-08 17:29:57,Cyndy Pringley,Hamburg,Monitor,Electronics,5,458.53,PayPal,4,Nein
463,2026-01-31 23:19:40,Cymbre Petris,München,USB-Hub,Electronics,1,1117.37,PayPal,2,Nein
