transaction_id,timestamp,customer_name,city,product,category,quantity,unit_price_eur,payment_method,satisfaction_score,returned
258,2025-09-17,Hana Genery,Frankfurt,Laptop,Electronics,6,1078.12,Kreditkarte,3,Nein
259,2026-01-04,Theressa Kidds,Leipzig,Monitor,Electronics,1,549.24,PayPal,3,Nein
260,2026-05-30,Alexio Wildbore,Hamburg,Tastatur,Electronics,6,904.71,Barzahlung,2,Nein
261,2025-08-30,Reece Faragan,Stuttgart,Webcam,Electronics,3,960.88,PayPal,4,Nein
262,2025-07-24,Fergus Urquhart,Hamburg,Smartphone,Zubehör,8,863.75,Barzahlung,3,Nein
263,2025-04-23,Boot Giorgielli,Leipzig,USB-Hub,Zubehör,7,666.58,Kreditkarte,4,Nein
264,2025-12-01,Tommi Curwen,Hamburg,USB-Hub,Zubehör,7,334.5,PayPal,3,Ja
265,2025-04-24,Nelie Ormrod,Stuttgart,Laptop,Electronics,7,1153.5,PayPal,5,Ja
266,2025-01-03,Stafani Orknay,Frankfurt,Maus,Electronics,2,731.01,Banküberweisung,2,Nein
267,2025-08-29,Fair Lovatt,Köln,Kopfhörer,Electronics,5,175.69,PayPal,2,Nein
268,2025-12-07,Stanley Alcide,Stuttgart,Laptop,Electronics,9,337.58,Banküberweisung,4,Nein
269,2025-02-10,Kaye Wadge,Köln,Maus,Zubehör,1,181.15,Banküberweisung,3,Nein
270,2026-04-25,Clement Defont,Köln,Tastatur,Zubehör,6,508.61,Banküberweisung,2,Nein
271,2025-12-30,Dur Fullick,Frankfurt,Tastatur,Zubehör,6,107.7,Kreditkarte,5,Nein
272,2025-02-10,Eyde Grayham,Stuttgart,Monitor,Electronics,4,715.62,PayPal,5,Nein
273,2026-03-06,Cordey Week,Stuttgart,Tastatur,Electronics,7,365.43,Kreditkarte,3,Nein
274,2025-06-01,Dollie Kennaird,Stuttgart,Monitor,Zubehör,7,904.09,PayPal,3,Ja
275,2025-12-19,Lil Gauden,Hamburg,Tastatur,Electronics,10,307.61,Barzahlung,4,Nein
276,2025-11-09,Oneida Schuh,Köln,Monitor,Electronics,8,283.77,PayPal,2,Ja
277,2025-10-02,Viviyan Clubbe,Düsseldorf,Tastatur,Zubehör,2,0.00,PayPal,5,Nein
278,2025-11-21,Jeremie Ellison,Berlin,Laptop,Zubehör,8,91.65,Kreditkarte,1,Ja
279,2025-08-12,Rebecka Gerish,Frankfurt,Laptop,Zubehör,2,323.09,Banküberweisung,2,Nein
280,2025-05-24,Kelcey Ingreda,Frankfurt,Kopfhörer,Zubehör,2,765.52,Kreditkarte,1,Ja
281,2025-12-16,Sibilla Winterscale,Hamburg,USB-Hub,Electronics,1,776.38,Barzahlung,3,Nein
282,2026-03-04,Fiona Atherton,Frankfurt,Webcam,Zubehör,2,930.46,Kreditkarte,2,Nein
283,2025-12-27,Gordan Welland,Köln,Laptop,Electronics,6,449.22,Barzahlung,5,Nein
284,2025-03-08,Sancho Oosthout de Vree,Berlin,Webcam,Electronics,3,732.92,Banküberweisung,5,Nein
285,2026-02-26,Rodrick Grigore,München,USB-Hub,Electronics,5,1025.66,PayPal,3,Nein
286,2026-05-20,Temp Pilbeam,Frankfurt,Maus,Zubehör,10,967.74,Banküberweisung,2,Nein
287,2026-02-05,Brigid Goullee,Düsseldorf,USB-Hub,Zubehör,4,225.66,Kreditkarte,2,Nein
288,2025-10-26,Harriette de Savery,München,Webcam,Electronics,7,953.39,Banküberweisung,2,Nein
289,2026-04-23,Ceil Deans,Leipzig,Laptop,Electronics,3,1013.79,Kreditkarte,3,Nein
290,2025-07-13,Veronike Fassan,Leipzig,USB-Hub,Electronics,9,549.58,PayPal,3,Nein
291,2025-11-17,Vittoria Hansell,Hamburg,Maus,Zubehör,10,602.1,Kreditkarte,2,Nein
292,2026-05-08,Desmond Zorzin,Leipzig,Tastatur,Zubehör,7,256.53,PayPal,5,Ja
293,2025-07-13,Eddy Risman,Stuttgart,Maus,Electronics,9,493.43,Banküberweisung,5,Nein
294,2025-03-17,Clim Hynson,Köln,Webcam,Zubehör,9,1016.64,Kreditkarte,4,Nein
295,2026-01-20,Krissie Haddacks,München,USB-Hub,Zubehör,9,659.71,PayPal,3,Nein
296,2026-04-30,Dennison Tugwell,München,Maus,Zubehör,10,803.52,PayPal,5,Ja
297,2025-10-18,Lewes Sabben,Berlin,Kopfhörer,Zubehör,1,824.4,PayPal,4,Nein
298,2026-04-05,Artie Pavlitschek,Leipzig,Tastatur,Electronics,1,941.62,Barzahlung,4,Nein
299,2026-05-01,Sarine Pentecost,Düsseldorf,Webcam,Electronics,6,724.01,Kreditkarte,1,Nein
300,2025-08-10,Adler Westnage,Leipzig,Monitor,Zubehör,10,699.28,Kreditkarte,5,Nein
301,2026-02-02,Israel Lorenzetti,Köln,Webcam,Zubehör,6,969.69,PayPal,5,Nein
302,2025-12-07,Dyana Bloodworth,Köln,USB-Hub,Zubehör,2,1144.13,Barzahlung,5,Ja
303,2025-04-20,Kamilah Abells,Düsseldorf,Laptop,Electronics,1,866.49,PayPal,4,Nein
304,2026-04-29,Cristobal Muddle,Berlin,Maus,Zubehör,10,845.2,PayPal,5,Nein
305,2026-04-08,Kaila Gilks,München,Webcam,Electronics,3,347.47,PayPal,1,Nein
306,2025-01-01,Hortensia Bryan,München,Tastatur,Zubehör,9,954.91,PayPal,5,Nein
307,2025-01-09,Frasquito Whitehorne,Frankfurt,USB-Hub,Zubehör,4,592.66,Banküberweisung,3,Ja
308,2025-08-14,Milissent Zarfati,Düsseldorf,Webcam,Electronics,5,30.5,PayPal,3,Nein
309,2025-09-08,Leona Kernan,Berlin,Maus,Electronics,6,1151.61,Barzahlung,2,Nein
310,2025-08-04,Garner Alleburton,Hamburg,Webcam,Electronics,10,956.71,Barzahlung,5,Nein
311,2025-07-25,Krisha Pendall,Düsseldorf,USB-Hub,Electronics,2,919.21,Barzahlung,5,Ja
312,2025-04-09,Reese Parslow,Frankfurt,Laptop,Zubehör,7,77.42,Banküberweisung,4,Ja
313,2025-06-27,Ernesta Domengue,Hamburg,Monitor,Electronics,2,754.51,Banküberweisung,4,Ja
314,2025-01-10,Titus Mitchiner,Leipzig,Smartphone,Electronics,2,441.25,PayPal,4,Nein
315,2026-03-18,Wenonah Buttfield,Düsseldorf,Tastatur,Zubehör,4,312.29,Barzahlung,4,Nein
316,2025-05-03,Clarinda Alpes,Stuttgart,Maus,Zubehör,9,1153.57,Banküberweisung,1,Ja
317,2025-03-21,Gustav Jowling,Köln,USB-Hub,Electronics,6,1039.88,Kreditkarte,2,Nein
318,2025-06-17,Eugen Scherme,Hamburg,Webcam,Electronics,10,472.38,Banküberweisung,2,Nein
319,2025-06-30,Vevay Meese,Frankfurt,USB-Hub,Zubehör,4,1175.91,Banküberweisung,4,Nein
320,2026-01-20,Bentlee Senner,Leipzig,Monitor,Electronics,6,500.01,Banküberweisung,1,Nein
321,2026-03-09,Tate Coldham,Stuttgart,Laptop,Electronics,1,525.79,Kreditkarte,3,Ja
322,2025-01-17,Kathrine Bracken,Stuttgart,Monitor,Zubehör,1,1120.0,Banküberweisung,4,Ja
323,2025-06-26,Rhea Althorp,München,Tastatur,Electronics,7,435.01,PayPal,1,Ja
324,2025-01-06,Pepita Found,Hamburg,Webcam,Zubehör,7,566.06,Kreditkarte,3,Nein
325,2026-01-25,Ferne Bezarra,Stuttgart,Kopfhörer,Zubehör,7,933.62,Kreditkarte,5,Nein
326,2025-07-03,Rance Isgar,München,Tastatur,Electronics,4,698.42,PayPal,2,Nein
327,2025-05-17,Adriaens Broadfoot,München,Monitor,Zubehör,1,373.81,Kreditkarte,4,Nein
328,2025-04-07,Oby Bradnum,Köln,Laptop,Zubehör,7,948.97,Barzahlung,4,Ja
329,2025-09-19,Briant Luis,Leipzig,Maus,Zubehör,5,606.74,Barzahlung,1,Ja
330,2025-09-18,Hettie Stanford,Düsseldorf,Smartphone,Zubehör,5,236.77,PayPal,1,Nein
331,2025-11-18,Domeniga Paolone,Hamburg,Kopfhörer,Electronics,7,612.64,Kreditkarte,3,Nein
332,2026-05-25,Leroy Sterrie,Düsseldorf,Tastatur,Zubehör,5,442.62,PayPal,2,Nein
333,2025-06-13,Benyamin Ayars,Hamburg,Kopfhörer,Zubehör,4,154.61,Kreditkarte,2,Nein
334,2026-02-23,Gonzales Longshaw,Stuttgart,Tastatur,Zubehör,2,1105.51,Kreditkarte,3,Nein
335,2025-10-14,Peyter Rottery,Köln,Monitor,Electronics,3,1048.19,PayPal,2,Nein
336,2026-03-14,Knox Hargey,Köln,Kopfhörer,Zubehör,6,856.07,Banküberweisung,4,Nein
337,2026-05-02,Rouvin Bellow,München,Kopfhörer,Zubehör,4,816.97,PayPal,5,Ja
338,2025-06-30,Joete MacCarrane,Hamburg,Kopfhörer,Electronics,10,531.2,PayPal,1,Nein
339,2025-01-06,Elisha Smitheram,Düsseldorf,Maus,Electronics,10,1171.15,Kreditkarte,2,Nein
340,2025-02-13,Geordie Hessentaler,Berlin,Laptop,Electronics,2,231.64,PayPal,3,Ja
341,2025-04-22,Dirk Feldmus,Düsseldorf,Monitor,Zubehör,4,950.55,Kreditkarte,1,Nein
342,2026-03-19,Livy Reford,Köln,Laptop,Zubehör,6,1137.01,Kreditkarte,1,Ja
343,2026-03-30,Daniel Osant,Köln,Monitor,Zubehör,7,43.69,Banküberweisung,3,Nein
344,2025-03-19,Allyn Walklate,Hamburg,Webcam,Electronics,7,53.34,Banküberweisung,5,Nein
345,2026-02-21,Sallyanne Simeon,Düsseldorf,Laptop,Electronics,9,1091.13,PayPal,5,Ja
346,2025-12-22,Ebeneser Christophle,Hamburg,Smartphone,Zubehör,4,1171.16,PayPal,1,Ja
347,2025-02-19,Arlan Loosley,Frankfurt,Smartphone,Zubehör,5,835.65,Banküberweisung,5,Nein
348,2026-01-19,Pall Gurney,Berlin,Smartphone,Zubehör,2,595.32,Barzahlung,2,Nein
349,2025-10-27,Anna-diana Buckland,Hamburg,Laptop,Zubehör,6,132.96,PayPal,1,Nein
350,2025-09-06,Malory Bath,Hamburg,Laptop,Electronics,1,636.75,Kreditkarte,3,Nein
351,2025-05-03,Denis Catonne,Düsseldorf,USB-Hub,Zubehör,7,890.73,Kreditkarte,2,Nein
352,2026-02-26,Fayina Colleck,Hamburg,Laptop,Zubehör,2,79.74,Kreditkarte,4,Nein
353,2026-05-09,Hyacinthia Folbig,Düsseldorf,Webcam,Zubehör,1,1169.9,PayPal,3,Ja
354,2025-10-01,Jobi Gallop,Frankfurt,Smartphone,Electronics,2,827.36,Banküberweisung,3,Nein
355,2025-03-08,Riane Primak,Berlin,Webcam,Zubehör,4,664.97,PayPal,2,Nein
356,2026-02-21,Bobine Jankin,München,Tastatur,Electronics,5,384.42,PayPal,3,Nein
357,2026-01-23,Bibbie Sibbson,Hamburg,Tastatur,Electronics,8,1152.7,PayPal,4,Nein
358,2026-05-09,Ardine Du Hamel,Frankfurt,Monitor,Electronics,1,755.93,Barzahlung,4,Ja
359,2025-04-12,Northrop Harniman,München,Maus,Zubehör,9,693.83,Banküberweisung,5,Nein
360,2026-05-13,Tyler Bradick,Köln,Maus,Electronics,2,935.55,Banküberweisung,4,Nein
361,2025-04-14,Dean Durbann,Leipzig,Webcam,Zubehör,7,487.15,Kreditkarte,1,Nein
362,2025-07-04,Hamnet Coggings,Köln,Monitor,Electronics,5,1169.69,PayPal,3,Nein
363,2025-06-27,Penny Dammarell,Hamburg,Tastatur,Zubehör,9,990.42,Kreditkarte,1,Ja
364,2026-03-03,Rodolphe Maxwale,Hamburg,Maus,Electronics,5,517.67,Kreditkarte,3,Nein
365,2025-11-24,Ephraim Kovacs,Köln,Maus,Zubehör,7,176.62,PayPal,2,Nein
366,2025-11-16,Fabien Simcoe,Berlin,USB-Hub,Zubehör,2,774.87,Banküberweisung,1,Nein
367,2025-03-07,Lazarus Foss,Düsseldorf,Kopfhörer,Electronics,9,761.25,Barzahlung,2,Nein
368,2025-05-27,Zondra Cracie,Frankfurt,Laptop,Zubehör,2,65.11,PayPal,2,Nein
369,2025-12-07,Ariana Dymick,Berlin,Laptop,Zubehör,4,379.25,PayPal,3,Ja
370,2025-11-01,Chad Brea,Stuttgart,Laptop,Zubehör,2,429.99,PayPal,4,Nein
371,2025-03-06,Silvanus Cossons,Leipzig,Smartphone,Zubehör,7,496.55,Banküberweisung,3,Nein
372,2025-07-05,Rebeca Scemp,Köln,Tastatur,Electronics,4,39.05,Kreditkarte,5,Nein
373,2025-12-18,Laurence McClarence,Düsseldorf,Maus,Zubehör,4,322.46,Banküberweisung,1,Nein
374,2025-08-08,Marietta Kimble,Berlin,Smartphone,Zubehör,4,290.99,Banküberweisung,2,Nein
375,2025-01-24,Nanine Trowsdale,Berlin,Kopfhörer,Electronics,2,168.99,Kreditkarte,1,Ja
376,2025-08-06,Jordain Rookeby,Köln,Tastatur,Zubehör,9,241.91,PayPal,1,Nein
377,2026-03-25,Ronalda Robbe,Berlin,Kopfhörer,Electronics,5,824.54,PayPal,3,Nein
378,2025-05-27,Kristo Buxcey,Köln,Laptop,Zubehör,6,1063.73,Kreditkarte,4,Ja
379,2026-05-04,Finley Addyman,Stuttgart,Laptop,Zubehör,10,445.72,Banküberweisung,2,Nein
380,2025-02-27,Erminie Kiezler,Düsseldorf,Laptop,Electronics,9,905.69,Barzahlung,1,Ja
381,2025-07-05,Emmeline Mulvany,Frankfurt,Laptop,Electronics,6,1145.66,Barzahlung,1,Nein
382,2025-02-14,Jerome Morilla,Frankfurt,USB-Hub,Zubehör,8,196.89,PayPal,4,Nein
383,2025-10-19,Noel Grindlay,München,Smartphone,Zubehör,10,865.41,Kreditkarte,4,Nein
384,2025-04-27,Lynea Cisco,München,Kopfhörer,Zubehör,10,1063.48,PayPal,5,Nein
385,2025-09-17,Dionis Scholtis,Düsseldorf,Smartphone,Electronics,7,187.83,Kreditkarte,4,Nein
386,2026-04-12,Davida Shaudfurth,Berlin,Kopfhörer,Electronics,8,505.04,Barzahlung,5,Nein
387,2025-05-14,Beverly Lorence,München,Laptop,Electronics,3,94.18,Barzahlung,3,Nein
388,2025-11-15,Vittoria Aylmore,Frankfurt,Laptop,Electronics,3,694.17,Barzahlung,5,Nein
389,2025-05-26,Lorelei Anderer,Köln,USB-Hub,Zubehör,4,575.74,Kreditkarte,5,Nein
390,2025-07-08,Hadleigh Stone Fewings,Stuttgart,USB-Hub,Electronics,6,1134.45,Kreditkarte,1,Nein
391,2025-01-22,Bryana Hames,Düsseldorf,Tastatur,Electronics,10,950.4,Kreditkarte,2,Nein
392,2026-04-04,Imelda Atwel,München,Maus,Electronics,7,599.47,Kreditkarte,3,Nein
393,2026-03-28,Blaire de la Tremoille,Stuttgart,Laptop,Electronics,2,1077.59,Kreditkarte,4,Nein
394,2026-02-09,Melisse Middlemiss,München,Kopfhörer,Electronics,5,611.87,PayPal,4,Ja
395,2025-03-17,Aurora Farthin,Hamburg,Tastatur,Electronics,6,930.58,Kreditkarte,3,Nein
396,2025-04-25,Birgit Adao,München,Laptop,Zubehör,1,741.98,Barzahlung,3,Nein
397,2026-03-26,Rozelle Dingwall,Stuttgart,Monitor,Zubehör,7,521.74,PayPal,4,Ja
398,2025-06-02,Fidole O'Tierney,München,USB-Hub,Zubehör,9,960.71,Banküberweisung,2,Nein
399,2025-03-03,Nari Innes,Stuttgart,USB-Hub,Zubehör,8,313.21,PayPal,1,Nein
400,2025-11-19,Karrah Padula,Düsseldorf,Webcam,Zubehör,6,425.58,PayPal,5,Nein
401,2025-07-22,Ingeberg Lavalle,München,USB-Hub,Zubehör,1,1194.64,Kreditkarte,3,Nein
402,2025-06-08,Burt Southcombe,Leipzig,Laptop,Zubehör,6,837.7,Kreditkarte,1,Nein
403,2025-12-09,Aurelea Aaronson,Berlin,Smartphone,Zubehör,3,1197.36,PayPal,2,Nein
404,2025-06-04,Brock Muckart,Berlin,Laptop,Electronics,1,398.35,PayPal,4,Nein
405,2025-01-27,Leland McCormick,Stuttgart,Maus,Electronics,7,224.2,Banküberweisung,3,Nein
406,2026-05-26,Melosa Basset,Köln,Laptop,Zubehör,1,117.58,Banküberweisung,5,Nein
407,2025-02-02,Harper Amyes,Leipzig,Monitor,Electronics,6,378.92,Barzahlung,4,Ja
408,2025-06-15,Nathalie Reaman,Leipzig,Webcam,Zubehör,3,292.73,Kreditkarte,5,Nein
409,2025-12-17,Larine Lambell,Stuttgart,Monitor,Electronics,10,463.25,PayPal,1,Nein
410,2025-01-12,Helaine Durrington,Stuttgart,Kopfhörer,Zubehör,10,602.91,Barzahlung,5,Ja
411,2026-02-19,Hildagard Banting,Berlin,Monitor,Zubehör,5,448.06,Banküberweisung,2,Nein
412,2026-04-10,Vance Piaggia,Berlin,Maus,Electronics,3,1126.55,Barzahlung,4,Nein
413,2025-08-03,Doralynne Greatbank,Berlin,USB-Hub,Electronics,1,688.57,Banküberweisung,5,Nein
414,2025-03-13,Catarina Andrzejak,Köln,Monitor,Electronics,1,535.34,PayPal,5,Nein
415,2026-04-06,Gav Raden,Frankfurt,Tastatur,Zubehör,3,772.58,Kreditkarte,2,Nein
416,2025-03-11,Rosemarie Gillio,Stuttgart,Webcam,Electronics,3,582.2,Barzahlung,3,Nein
417,2026-04-29,Marys Tomasian,Frankfurt,Laptop,Zubehör,8,704.56,Banküberweisung,3,Nein
418,2026-03-28,Eleonora Arblaster,Hamburg,Kopfhörer,Electronics,7,1030.4,Banküberweisung,1,Nein
419,2025-07-30,Xylina Eke,Stuttgart,Laptop,Electronics,8,520.96,Banküberweisung,4,Nein
420,2025-02-08,Linnell Foyston,Berlin,Kopfhörer,Electronics,4,539.25,Banküberweisung,3,Ja
421,2025-08-17,Sayre Konig,Köln,Laptop,Zubehör,3,399.13,Kreditkarte,5,Ja
422,2025-05-06,Margot Brizland,Hamburg,Webcam,Zubehör,6,508.8,PayPal,1,Nein
423,2025-03-19,Harriott Harold,Stuttgart,Tastatur,Electronics,5,692.71,Barzahlung,1,Nein
424,2025-09-26,Cherish Constantine,München,USB-Hub,Electronics,10,1188.26,PayPal,3,Nein
425,2025-01-27,Dallis Gellett,München,Tastatur,Zubehör,5,141.0,Banküberweisung,2,Nein
426,2025-08-18,Willyt Aaronson,Frankfurt,Monitor,Zubehör,5,863.05,Barzahlung,1,Ja
427,2026-01-12,Jenny Tomaini,Frankfurt,Kopfhörer,Zubehör,4,995.09,PayPal,1,Nein
428,2025-03-20,Rois Sandwick,Düsseldorf,Kopfhörer,Electronics,7,991.63,Kreditkarte,1,Ja
429,2025-06-27,Christian Rotherforth,Hamburg,Tastatur,Zubehör,6,845.63,PayPal,5,Nein
430,2025-02-12,Lek Ballach,Leipzig,Maus,Zubehör,10,966.28,Barzahlung,4,Nein
431,2026-04-27,Christian Flexman,Leipzig,Maus,Zubehör,10,175.96,Banküberweisung,5,Nein
432,2025-01-15,Hurlee Fallon,Stuttgart,Monitor,Electronics,2,561.31,Barzahlung,4,Nein
433,2025-06-22,Harrie Genny,Hamburg,Laptop,Zubehör,2,795.38,PayPal,2,Nein
434,2025-02-10,Codi Hiscocks,Düsseldorf,Laptop,Zubehör,10,132.09,Kreditkarte,3,Nein
435,2025-11-21,Keely Withull,Köln,USB-Hub,Electronics,2,1072.36,Banküberweisung,5,Nein
436,2025-07-12,Austin Towson,Hamburg,Monitor,Zubehör,10,1115.93,Banküberweisung,3,Nein
437,2026-04-01,Blaine Iacobassi,Frankfurt,Smartphone,Zubehör,8,397.36,Barzahlung,5,Ja
438,2025-02-11,Giorgi Coopman,Düsseldorf,Laptop,Electronics,8,763.24,Barzahlung,5,Ja
439,2026-05-20,Bebe Prophet,Frankfurt,Smartphone,Electronics,7,252.35,Barzahlung,5,Nein
440,2025-08-23,Jayne Meletti,Hamburg,Kopfhörer,Zubehör,9,582.28,Barzahlung,5,Nein
441,2025-10-27,Osmond Tooker,Hamburg,Smartphone,Electronics,3,444.75,PayPal,4,Nein
442,2025-05-19,Cosme Richardes,Stuttgart,Webcam,Electronics,2,628.59,Kreditkarte,3,Nein
443,2025-08-21,Corbett Petrishchev,Köln,Kopfhörer,Electronics,4,502.17,PayPal,1,Nein
444,2026-04-10,Deerdre Titmarsh,München,Maus,Zubehör,5,491.75,Kreditkarte,4,Nein
445,2026-05-03,Dolores Mainz,Hamburg,Laptop,Zubehör,1,987.38,PayPal,2,Nein
446,2025-01-03,Marsiella Lacase,Düsseldorf,Maus,Electronics,2,1160.85,Kreditkarte,1,Nein
447,2025-07-31,Zorina Castles,München,Smartphone,Electronics,3,73.23,Barzahlung,4,Nein
448,2026-04-22,Tallou Herion,Leipzig,Smartphone,Electronics,5,900.74,Barzahlung,4,Nein
449,2025-12-14,Wright Brougham,Hamburg,Maus,Electronics,5,898.97,Banküberweisung,3,Ja
450,2025-11-20,Konstantine Shelborne,Köln,Webcam,Zubehör,8,1001.72,Barzahlung,3,Nein
451,2026-04-19,Phyllys Swindley,Leipzig,Monitor,Zubehör,3,1074.14,Barzahlung,3,Nein
452,2025-04-11,Ted Moar,München,Monitor,Zubehör,6,668.65,Barzahlung,1,Nein
453,2025-04-10,Tami Prestland,Leipzig,Kopfhörer,Electronics,9,931.87,Banküberweisung,1,Nein
454,2025-07-30,Rowney Leyband,Stuttgart,Tastatur,Electronics,1,471.43,Kreditkarte,5,Nein
455,2026-02-16,Marj Hardman,Stuttgart,Smartphone,Zubehör,9,1140.91,Kreditkarte,1,Nein
456,2026-05-16,Trixie Fairtlough,München,Webcam,Zubehör,9,722.72,Banküberweisung,5,Nein
457,2025-09-12,Taffy Talkington,Hamburg,Smartphone,Zubehör,7,984.39,Banküberweisung,4,Nein
458,2025-12-09,Claudie Spire,Leipzig,Tastatur,Electronics,2,732.34,Banküberweisung,1,Nein
459,2026-01-21,Lissy Turner,Düsseldorf,Monitor,Zubehör,5,595.84,Banküberweisung,1,Nein
460,2025-06-20,Clarke Conibeer,Berlin,Smartphone,Zubehör,2,547.61,PayPal,1,Ja
461,2025-11-27,Noll Robatham,Berlin,Smartphone,Electronics,6,1169.3,Barzahlung,1,Ja
462,2026-04-05,Cyndy Pringley,Hamburg,Monitor,Electronics,5,458.53,PayPal,4,Nein
463,2026-02-08,Cymbre Petris,München,USB-Hub,Electronics,1,1117.37,PayPal,2,Nein
464,2025-10-23,Marcille Sonschein,Stuttgart,Smartphone,Electronics,7,399.59,Banküberweisung,5,Nein
465,2025-09-01,Victor Rivalant,Leipzig,Smartphone,Electronics,6,46.82,Barzahlung,4,Ja
466,2025-09-02,Maury Larter,München,Monitor,Electronics,5,287.4,Banküberweisung,3,Nein
467,2025-02-24,Beverly Trinbey,Köln,Laptop,Electronics,1,1032.62,Banküberweisung,1,Nein
468,2025-01-16,Carr Bottoms,Berlin,Kopfhörer,Zubehör,9,913.49,PayPal,4,Nein
469,2026-01-09,Torie Durn,Frankfurt,Smartphone,Electronics,8,1167.11,PayPal,5,Nein
470,2026-05-07,Truman Chilles,München,USB-Hub,Electronics,9,533.74,Banküberweisung,5,Nein
471,2025-04-14,Nikolaus Brevetor,Köln,Laptop,Electronics,5,324.85,Barzahlung,2,Nein
472,2026-05-18,Roch Kline,Stuttgart,Webcam,Electronics,8,665.7,PayPal,1,Nein
473,2025-01-24,Nicolis Shulem,Hamburg,Kopfhörer,Electronics,2,500.78,Banküberweisung,1,Nein
474,2026-05-22,Ricca Lazar,Hamburg,Maus,Electronics,3,989.79,Kreditkarte,5,Nein
475,2025-02-27,Nobie Asling,Düsseldorf,Webcam,Zubehör,10,973.35,Kreditkarte,3,Nein
476,2025-05-21,Rivkah O'Brien,Düsseldorf,Monitor,Electronics,4,1064.9,Banküberweisung,5,Nein
477,2026-03-02,Clarisse Blaszczynski,Stuttgart,Kopfhörer,Electronics,9,299.35,Kreditkarte,4,Nein
478,2025-08-11,Louella Palffrey,Berlin,USB-Hub,Zubehör,1,523.24,Banküberweisung,5,Nein
479,2025-02-21,Kandace Fruchter,Berlin,Smartphone,Zubehör,7,1095.52,Barzahlung,1,Ja
480,2025-02-05,Ramsey Copelli,Köln,Monitor,Electronics,8,1107.11,Barzahlung,2,Nein
481,2025-08-17,Isidor Leschelle,München,Laptop,Electronics,5,119.99,Barzahlung,5,Nein
482,2026-03-20,Sophia Leatherbarrow,München,USB-Hub,Zubehör,10,1136.92,Barzahlung,3,Nein
483,2025-08-17,Rheta Godspede,München,USB-Hub,Zubehör,3,64.2,Barzahlung,2,Nein
484,2025-08-14,Clim Marquand,Köln,Maus,Electronics,2,774.97,Barzahlung,2,Nein
485,2026-02-27,Windy Di Filippo,Frankfurt,USB-Hub,Zubehör,3,205.11,Kreditkarte,1,Nein
486,2025-08-17,Rori Gowland,Düsseldorf,Smartphone,Zubehör,1,901.86,Banküberweisung,4,Nein
487,2025-08-18,Janey Monson,Köln,Webcam,Electronics,5,919.43,PayPal,5,Nein
488,2026-01-09,Garvey Kettell,Köln,Webcam,Zubehör,2,915.4,Kreditkarte,1,Ja
489,2025-09-11,Garland Hadlow,München,Kopfhörer,Zubehör,2,443.69,PayPal,4,Nein
490,2025-03-12,Liane Tregido,Stuttgart,Smartphone,Electronics,8,784.56,Barzahlung,4,Nein
491,2025-03-21,Delinda Burrett,Hamburg,Smartphone,Zubehör,7,776.28,Kreditkarte,4,Nein
492,2025-03-22,Raoul Bogace,Leipzig,Maus,Electronics,6,525.07,Banküberweisung,4,Nein
493,2025-06-23,Adeline Pechacek,Berlin,Smartphone,Electronics,7,338.71,Barzahlung,5,Nein
494,2025-09-29,Kissiah Stading,Frankfurt,Tastatur,Zubehör,5,42.18,Banküberweisung,2,Nein
495,2026-05-21,Loleta Bolf,Frankfurt,Smartphone,Zubehör,9,486.1,PayPal,5,Nein
496,2025-02-25,Brock Morford,Düsseldorf,Monitor,Electronics,3,351.95,PayPal,5,Nein
497,2025-06-03,Buffy Stannering,Düsseldorf,Smartphone,Electronics,4,811.93,Banküberweisung,1,Ja
498,2025-06-23,Cozmo Arter,Köln,Laptop,Electronics,5,917.2,Banküberweisung,2,Nein
499,2026-02-27,Hugh Kyles,Köln,Kopfhörer,Zubehör,4,525.65,PayPal,4,Nein
500,2025-12-22,Nadya Lavallie,Hamburg,Tastatur,Zubehör,7,329.32,Banküberweisung,2,Nein
501,2025-07-16,Jarid Beasant,Düsseldorf,Laptop,Electronics,4,513.49,Kreditkarte,1,Nein
502,2026-03-11,Jarad Hubberstey,Frankfurt,Tastatur,Zubehör,5,673.71,Banküberweisung,4,Nein
503,2026-05-03,Vanya Bande,Düsseldorf,Monitor,Zubehör,3,886.95,Barzahlung,5,Nein
504,2025-01-31,Kahaleel Arnli,Berlin,Tastatur,Electronics,1,184.43,Banküberweisung,3,Nein
505,2025-08-06,Tan Neath,Berlin,Smartphone,Zubehör,8,1190.95,Kreditkarte,2,Nein
506,2025-07-31,Reagen von Nassau,Frankfurt,Webcam,Zubehör,4,929.01,PayPal,5,Nein
507,2025-11-21,Laureen Dillintone,Hamburg,Tastatur,Electronics,7,86.86,Kreditkarte,1,Nein
508,2026-03-07,Tudor Sowrah,München,USB-Hub,Zubehör,7,518.57,Kreditkarte,5,Ja
509,2025-08-14,Laura Moodie,Frankfurt,Laptop,Electronics,7,868.05,Barzahlung,1,Nein
510,2026-01-01,Colly Gogan,München,Webcam,Zubehör,6,600.25,Barzahlung,4,Ja
511,2025-09-11,Felice Pinnijar,Leipzig,Smartphone,Zubehör,8,1054.04,Barzahlung,4,Ja
512,2026-05-05,Francisco Hoofe,Stuttgart,Kopfhörer,Zubehör,4,669.51,Barzahlung,2,Ja
513,2025-03-17,Dana Goudman,Berlin,Tastatur,Electronics,5,834.45,Barzahlung,2,Nein
514,2025-01-05,Shirlee Iacovone,Berlin,USB-Hub,Zubehör,6,973.36,Barzahlung,4,Nein
